Music,Artist,Text
MeNamora,Natiruts,"['lembr', 'vi', 'caminh', 'hav', 'brilh', 'olh', 'junt', 'sorris', 'olh', 'vem', 'encontr', 'dia', 'fez', 'feliz', 'pert', 'mim', 'long', 'mim', 'fic', 'temp', 'tod', 'imagin', 'faz', 'encontr', 'fiz', 'vai', 'diz', 'capaz', 'entend', 'vou', 'tent', 'vou', 'faz', 'not', 'vim', 'aqu', 'diz', 'nam', 'poi', 'sai', 'sei', 'chor', 'fic', 'cas', 'cont', 'hor', 'reclam', 'temp', 'dem', 'abr', 'braç', 'vem', 'nam', 'quer', 'dar', 'va', 'sent', 'mostr', 'lind', 'sint', 'dentr', 'bel', 'cant', 'agor', 'abr', 'braç', 'vem', 'nam', 'pens', 'est', 'viv', 'ilusã', 'sab', 'qu', 'der', 'respost', 'sim', 'ach', 'lig', 'pra', 'mim', 'assim', 'coraçã', 'sofr', 'vão', 'bat', 'trist', 'ent', 'aind', 'pod', 'alegr', 'repent', 'repar', 'acontec', 'sent', 'am', 'tão', 'grand', 'quant', 'abr', 'olh', 'vej', 'ador', 'sonh', 'mund', 'afor', 'volt', 'pra', 'diz', 'nam', 'poi', 'sai', 'sei', 'chor', 'fic', 'cas', 'cont', 'hor', 'reclam', 'temp', 'dem', 'vem', 'abr', 'braç', 'vem', 'nam', 'quer', 'dar', 'va', 'sent', 'mostr', 'lind', 'sint', 'dentr', 'bel', 'cant', 'agor', 'abr', 'braç', 'vem', 'nam']"
VersosSimples,Chimarruts,"['sab', 'faz', 'temp', 'quer', 'fal', 'cois', 'trag', 'peit', 'saudad', 'sei', 'palavr', 'cert', 'us', 'aind', 'lembr', 'jeit', 'trag', 'our', 'porqu', 'entr', 'céu', 'nenhum', 'riqu', 'dest', 'mund', 'trag', 'fl', 'porqu', 'sec', 'ca', 'chã', 'trag', 'vers', 'simpl', 'fiz', 'coraçã', 'sab', 'faz', 'temp', 'quer', 'fal', 'cois', 'trag', 'peit', 'saudad', 'sei', 'palavr', 'cert', 'us', 'aind', 'lembr', 'jeit', 'trag', 'our', 'porqu', 'entr', 'céu', 'nenhum', 'riqu', 'dest', 'mund', 'trag', 'fl', 'porqu', 'sec', 'ca', 'chã', 'trag', 'vers', 'simpl', 'fiz', 'coraçã']"
DoisRios,Skank,"['céu', 'chã', 'céu', 'cai', 'alt', 'clar', 'escur', 'céu', 'toc', 'chã', 'céu', 'vai', 'alt', 'doi', 'lad', 'der', 'mão', 'fiz', 'pra', 'pod', 'conhec', 'voz', 'vid', 'vem', 'diz', 'braç', 'sent', 'olh', 've', 'lábi', 'doi', 'rio', 'int', 'direç', 'sol', 'pé', 'mão', 'sol', 'mãe', 'pai', 'dissolv', 'escur', 'sol', 'põe', 'vai', 'após', 'pôr', 'sol', 'renasc', 'jap', 'vi', 'pra', 'pod', 'entend', 'voz', 'vid', 'ouv', 'diz', 'braç', 'sent', 'olh', 've', 'lábi', 'beij', 'doi', 'rio', 'int', 'direç', 'lug', 'lad', 'corp', 'int', 'dou', 'lug', 'poi', 'lug', 'am', 'prim', 'dia', 'noit', 'quatr', 'estaçã', 'céu', 'chã', 'céu', 'cai', 'alt', 'clar', 'escur', 'céu', 'toc', 'chã', 'céu', 'vai', 'alt', 'doi', 'lad', 'der', 'mão', 'fiz', 'pra', 'pod', 'conhec', 'voz', 'vid', 'vem', 'diz', 'braç', 'sent', 'olh', 've', 'lábi', 'doi', 'rio', 'int', 'direç', 'lug', 'lad', 'corp', 'int', 'dou', 'lug', 'poi', 'lug', 'am', 'prim', 'dia', 'noit', 'quatr', 'estaçã', 'braç', 'sent', 'olh', 've', 'lábi', 'doi', 'rio', 'int', 'direç']"
Xibombombom,AsMeninas,"['intr', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'analis', 'cade', 'hereditár', 'quer', 'livr', 'dess', 'situ', 'precár', 'ond', 'ric', 'cad', 'vez', 'fic', 'ric', 'pobr', 'cad', 'vez', 'fic', 'pobr', 'motiv', 'tod', 'mund', 'conhec', 'cim', 'sob', 'baix', 'desc', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'quer', 'educ', 'filh', 'torn', 'cidad', 'muit', 'dign', 'quer', 'viv', 'bem', 'quer', 'aliment', 'gran', 'ganh', 'dá', 'pra', 'mel', 'motiv', 'tod', 'mund', 'conhec', 'cim', 'sob', 'baix', 'desc', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom', 'bom', 'xibom', 'xibom', 'bombom']"
"Ai,Ai,Ai",VanessaDaMata,"['quis', 'vou', 'dar', 'am', 'dess', 'cinem', 'vai', 'falt', 'car', 'plan', 'assunt', 'long', 'dia', 'quis', 'larg', 'tud', 'vou', 'pro', 'mund', 'bem', 'ness', 'estr', 'bel', 'prai', 'cacho', 'aond', 'vent', 'bris', 'ond', 'poss', 'felic', 'vam', 'brind', 'vid', 'bem', 'aond', 'vent', 'bris', 'céu', 'clar', 'estrel', 'gent', 'precis', 'tom', 'banh', 'chuv', 'banh', 'chuv', 'ai', 'ai', 'ai', 'ai', 'ai', 'ai', 'ai', 'ai', 'ai']"
Anjo,KellyKey,"['noit', 'cheg', 'depress', 'orgulh', 'incomod', 'pedr', 'port', 'coraçã', 'assim', 'fascin', 'fech', 'olh', 'esqueç', 'ra', 'esqueç', 'dess', 'jeit', 'real', 'louc', 'tod', 'ilusã', 'anj', 'jur', 'amo', 'tod', 'plan', 'vener', 'sin', 'anj', 'entend', 'quer']"
FlordoReggae,IveteSangalo,"['brilh', 'am', 'cheg', 'ilh', 'int', 'lua', 'traz', 'am', 'lua', 'chei', 'grit', 'dor', 'vem', 'peit', 'amou', 'alguém', 'regga', 'traz', 'saudad', 'beij', 'agor', 'tá', 'tão', 'dist', 'outr', 'ilh', 'am', 'cham', 'fl', 'diss', 'alguém', 'pra', 'vid', 'int', 'fl', 'che', 'fl', 'reg', 'ness', 'regga', 'vou', 'noit', 'int', 'porqu', 'morr', 'am', 'brinc', 'brilh', 'am', 'cheg', 'ilh', 'int', 'lua', 'traz', 'am', 'lua', 'chei', 'grit', 'dor', 'vem', 'peit', 'amou', 'alguém', 'regga', 'traz', 'saudad', 'beij', 'agor', 'tá', 'tão', 'dist', 'outr', 'ilh', 'am', 'cham', 'fl', 'diss', 'alguém', 'pra', 'vid', 'int', 'refr', 'vez', 'fl', 'che', 'fl', 'reg', 'ness', 'regga', 'vou', 'noit', 'int', 'porqu', 'morr', 'am', 'brinc']"
VamosFugir,Skank,"['vam', 'fug', 'dest', 'lug', 'baby', 'vam', 'fug', 'tô', 'cans', 'esper', 'carreg', 'vam', 'fug', 'pro', 'outr', 'lug', 'baby', 'vam', 'fug', 'pra', 'ond', 'qu', 'vá', 'carreg', '[', 'refr', ']', 'poi', 'dig', 'irá', 'irá', 'iraj', 'pra', 'ond', 'vej', 'veja-m', 'marajó', 'marajó', 'qualqu', 'outr', 'lug', 'comum', 'outr', 'lug', 'qualqu', 'guaporé', 'guaporé', 'qualqu', 'outr', 'lug', 'sol', 'outr', 'lug', 'sul', 'céu', 'azul', 'céu', 'azul', 'ond', 'corp', 'nu', 'junt', 'corp', 'nu', 'vam', 'fug', 'pra', 'outr', 'lug', 'baby', 'vam', 'fug', 'pra', 'ond', 'tobogã', 'ond', 'gent', 'escorreg', 'vam', 'fug', 'dest', 'lug', 'baby', 'vam', 'fug', 'tô', 'cans', 'esper', 'carreg', 'poi', 'dig', 'irá', 'iraj', 'iraj', 'pra', 'ond', 'vej', 'veja-m', 'marajó', 'marajó', 'qualqu', 'outr', 'lug', 'comum', 'outr', 'lug', 'qualqu', 'guaporé', 'guaporé', 'qualqu', 'outr', 'lug', 'sol', 'outr', 'lug', 'sul', 'céu', 'azul', 'céu', 'azul', 'ond', 'corp', 'nu', 'junt', 'corp', 'nu', 'vam', 'fug', 'pra', 'outr', 'lug', 'baby', 'vam', 'fug', 'pra', 'ond', 'tobogã', 'ond', 'gent', 'escorreg', 'tod', 'dia', 'manhã', 'fl', 'gent', 'reg', 'band', 'maçã', 'outr', 'band', 'regga', 'tô', 'cans', 'esper', 'carreg', 'tod', 'dia', 'manhã', 'fl', 'gent', 'reg', 'band', 'maçã', 'outr', 'band', 'regga']"
AcimadoSol,Skank,"['assim', 'vai', 'ach', 'car', 'que', 'quil', 'faz', 'sim', 'sei', 'vai', 'ach', 'alguém', 'pra', 'vid', 'int', 'quil', 'tão', 'fácil', 'perceb', 'sort', 'escolh', 'ceg', 'not', 'tud', 'aind', 'nad', 'dia', 'madrug', 'gast', 'cot', 'poss', 'ajud', 'caminh', 'outr', 'faç', 'quer', 'insist', 'caminh', 'exist', 'pass', 'aind', 'pouc', 'qu', 'infantil', 'louc', 'sol', 'acim', 'sol', 'sempr', 'sempr', 'nunc', 'lad', 'aind', 'long', 'qualqu', 'lug', 'ôo', 'dia', 'vai', 'ach', 'car', 'que', 'quil', 'faz', 'sim', 'sei', 'vai', 'ach', 'alguém', 'pra', 'vid', 'int', 'quil', 'sort', 'sorr', 'sorr', 'volt', 'nunc', 'olh', 'volt', 'quer', 'est', 'send', 'mau', 'moral', 'banal', 'aqu', 'aflig', 'ôo', 'dia', 'vai', 'ach', 'car', 'que', 'quil', 'faz', 'sim', 'sei', 'vai', 'ach', 'alguém', 'pra', 'vid', 'int', 'quil']"
AmorMaior,JotaQuest,"['quer', 'fic', 'comig', 'consig', 'quer', 'fic', 'junt', 'so', 'possível', 'precis', 'am', 'direit', 'am', 'qualqu', 'jeit', 'ser', 'am', 'qualqu', 'hor', 'ser', 'am', 'corp', 'int', 'am', 'dentr', 'pra', 'am', 'desconheç', 'quer', 'am', 'mai', 'am', 'mai', 'quer', 'am', 'mai', 'am', 'mai', 'quer', 'fic', 'comig', 'consig', 'quer', 'fic', 'junt', 'so', 'assim', 'possível', 'precis', 'am', 'direit', 'am', 'qualqu', 'jeit', 'ser', 'am', 'qualqu', 'hor', 'ser', 'am', 'corp', 'int', 'am', 'dentr', 'pra', 'am', 'desconheç', 'quer', 'am', 'mai', 'am', 'mai', 'quer', 'am', 'mai', 'am', 'mai', 'ent', 'segu', 'coraçã', 'fim', 'pra', 'sab', 'am', 'mago', 'assim', 'quer', 'pra', 'sab', 'am', 'est', 'feliz', 'morr', 'dor', 'pra', 'sab', 'am', 'am', 'quer', 'am', 'mai', 'am', 'mai', 'quer', 'am', 'mai', 'am', 'mai']"
MinaDoCondomínio,SeuJorge,"['tô', 'namor', 'min', 'sei', 'nam', 'min', 'man', 'condomíni', 'lá', 'bairr', 'ond', 'mor', 'bi', 'cabel', 'alucin', 'boc', 'dev', 'voz', 'ilumin', 'olh', 'apav', 'perd', 'sorris', 'precis', 'encontr', 'mostr', 'paraís', 'vou', 'volt', 'poi', 'vou', 'dig', 'oi', 'nad', 'pass', 'calç', 'dou', 'bom', 'dia', 'lig', 'cheg', 'par', 'tud', 'pass', 'fic', 'tod', 'vem', 'vind', 'faç', 'fig', 'mand', 'beij', 'peg', 'pisc', 'olh', 'neg', 'faç', 'pos', 'vê', 'jog', 'charm', 'ign', 'cheg', 'junt', 'sai', 'escrev', 'lê', 'min', 'amig', 'namor', 'gat', 'sin', 'condomíni', 'mus', 'vid', 'monalis', 'vênu', 'deus', 'quer', 'fascíni', 'bi']"
Amanhãnãosesabe,LSJack,"['folh', 'vent', 'ond', 'vai', 'dar', 'firmament', 'tod', 'hor', 'enquant', 'temp', 'viv', 'aqu', 'nest', 'moment', 'hoj', 'aqu', 'amanhã', 'sab', 'viv', 'agor', 'ant', 'dia', 'acab', 'nest', 'instant', 'nunc', 'tard', 'mal', 'começ', 'saudad', 'abraç', 'aceit', 'aceit', 'assim', 'am', 'abraç', 'beij', 'aceit', 'assim', 'deix', 'ser', 'ond', 'maré', 'ond', 'vai', 'dar', 'pé', 'nest', 'instant', 'tal', 'viv', 'aqu', 'deu', 'quis', 'hoj', 'aqu', 'import', 'pra', 'ond', 'vam', 'viv', 'agor', 'outr', 'plan', 'tão', 'fácil', 'viv', 'sonh', 'enquant', 'vid', 'vai', 'pass', 'abraç', 'aceit', 'aceit', 'assim', 'am', 'abraç', 'beij', 'aceit', 'assim', 'deix', 'ser', 'abraç', 'aceit', 'aceit', 'assim', 'am', 'abraç', 'beij', 'aceit', 'assim', 'deix', 'ser']"
ChoramAsRosas,BrunoeMarrone,"['chor', 'ros', 'perfum', 'agor', 'transform', 'lágr', 'sint', 'tão', 'perd', 'chor', 'ros', 'chor', 'alm', 'pássar', 'asa', 'machuc', 'sonh', 'procur', 'chor', ""minh'alm"", 'lágr', 'invad', 'coraçã', 'lágr', 'palavr', 'alm', 'lágr', 'pur', 'lingu', 'am', 'chor', 'ros', 'porqu', 'quer', 'est', 'aqu', 'perfum', 'porqu', 'sei', 'perd', 'outr', 'cois', 'chor', 'ti', 'falt', 'cheir', 'sent', 'abraç', 'corp', 'beij', 'tud', 'graç', 'lágr', 'invad', 'coraçã', 'lágr', 'palavr', 'alm', 'lágr', 'pur', 'lingu', 'am', 'chor', 'ros', 'porqu', 'quer', 'est', 'aqu', 'perfum', 'porqu', 'sei', 'perd', 'outr', 'cois', 'chor', 'ti', 'font', 'sit', 'ofic']"
LigaçãoUrbana,BrunoeMarrone,"['alô', 'am', 'tô', 'lig', 'orelh', 'tá', 'barulh', 'confus', 'precis', 'tant', 'fal', 'seil', 'tô', 'esper', 'lug', 'poi', 'louc', 'pra', 'encontr', 'pra', 'outr', 'noit', 'avent', 'fiz', 'am', 'brinc', 'acab', 'apaixon', 'am', 'rend', 'poi', 'am', 'deix', 'mim', 'saudad', 'jeit', 'faz', 'paix', 'fez', 'maravilh', 'louc', 'coraçã', 'beij', 'pra', 'poss', 'demor', 'tô', 'lig', 'urban', 'gent', 'pra', 'lig', 'beij', 'pra', 'poss', 'demor', 'tô', 'lig', 'urban', 'vem', 'corr', 'encontr', 'alô', 'am', 'tô', 'lig', 'orelh', 'tá', 'barulh', 'confus', 'precis', 'tant', 'fal', 'seil', 'tô', 'esper', 'lug', 'poi', 'louc', 'pra', 'encontr', 'pra', 'outr', 'noit', 'avent', 'fiz', 'am', 'brinc', 'acab', 'apaixon', 'am', 'rend', 'poi', 'am', 'deix', 'mim', 'saudad', 'jeit', 'faz', 'paix', 'fez', 'maravilh', 'louc', 'coraçã', 'beij', 'pra', 'poss', 'demor', 'tô', 'lig', 'urban', 'gent', 'pra', 'lig', 'beij', 'pra', 'poss', 'demor', 'tô', 'lig', 'urban', 'vem', 'corr', 'encontr', 'beij', 'pra', 'poss', 'demor', 'tô', 'lig', 'urban', 'gent', 'pra', 'lig', 'beij', 'pra', 'poss', 'demor', 'tô', 'lig', 'urban', 'vem', 'corr', 'encontr', 'uô', 'uô', 'uô', 'uô', 'tô', 'louc', 'pra', 'am', 'uô', 'uô', 'uô', 'uô', 'vem', 'corr', 'encontr', 'uô', 'uô', 'uô', 'uô', 'tô', 'louc', 'pra', 'am', 'uô', 'uô', 'uô', 'uô', 'vem', 'corr', 'encontr', 'alô', 'am']"
Borboletas,VictoreLeo,"['perceb', 'temp', 'pass', 'diz', 'graç', 'am', 'assim', 'tud', 'tão', 'bonit', 'voou', 'pro', 'infinit', 'parec', 'borbolet', 'jardim', 'agor', 'volt', 'balanç', 'sent', 'outr', 'alguém', 'divid', 'doi', 'mund', 'sei', 'am', 'aind', 'sei', 'sei', 'diz', 'mud', 'nad', 'igual', 'noit', 'estranh', 'gent', 'estranh', 'fic', 'mal', 'tent', 'prov', 'tud', 'morr', 'borbolet', 'sempr', 'volt', 'jardim']"
Epitáfio,Titãs,"['dev', 'ter', 'am', 'ter', 'chor', 'ter', 'vist', 'sol', 'nasc', 'dev', 'ter', 'arrisc', 'err', 'ter', 'feit', 'quer', 'faz', 'quer', 'ter', 'aceit', 'pesso', 'cad', 'sab', 'alegr', 'dor', 'traz', 'coraçã', 'acas', 'vai', 'proteg', 'enquant', 'and', 'distra', 'acas', 'vai', 'proteg', 'enquant', 'and', 'dev', 'ter', 'complic', 'menos', 'trabalh', 'menos', 'ter', 'vist', 'sol', 'pôr', 'dev', 'ter', 'import', 'menos', 'problem', 'pequen', 'ter', 'morr', 'am', 'quer', 'ter', 'aceit', 'vid', 'cad', 'cab', 'alegr', 'trist', 'vi', 'acas', 'vai', 'proteg', 'enquant', 'and', 'distra', 'acas', 'vai', 'proteg', 'enquant', 'and', 'dev', 'ter', 'complic', 'menos', 'trabalh', 'menos', 'ter', 'vist', 'sol', 'pôr']"
PraSempre,ZezéDiCamargoeLuciano,"['vai', 'long', 'long', 'vai', 'diz', 'pra', 'ond', 'vai', 'faz', 'vontad', 'saudad', 'dia', 'vai', 'pass', 'vai', 'seg', 'horizont', 'vai', 'ond', 'dor', 'escond', 'vai', 'felic', 'dev', 'ser', 'apen', 'lug', 'faz', 'desfaz', 'fing', 'ama', 'nad', 'vou', 'fic', 'olh', 'madrug', 'esper', 'volt', 'import', 'lug', 'pra', 'ond', 'precis', 'acredit', 'aind', 'exist', 'am', 'gent', 'gent', 'import', 'quant', 'temp', 'esper', 'coraçã', 'aprend', 'perdo', 'pra', 'sempr', 'pra', 'sempr']"
VocêSempreSerá,MarjorieEstiano,"['lua', 'tent', 'encontr', 'dig', 'perd', 'neblin', 'cobr', 'mar', 'deix', 'ver', 'part', 'instant', 'olh', 'vi', 'sol', 'acord', 'trá', 'sorris', 'faz', 'lembr', 'poss', 'tent', 'esquec', 'sempr', 'ond', 'arrast', 'lev', 'pro', 'mar', 'sint', 'calm', 'volt', 'mim', 'vent', 'vem', 'perturb', 'envolv', 'lev', 'daqu', 'afog', 'nov', 'mar', 'instant', 'olh', 'vi', 'sol', 'acord', 'detr', 'sorris', 'faz', 'lembr', 'poss', 'tent', 'esquec', 'sempr', 'ond', 'arrast', 'lev', 'pro', 'mar', 'perc', 'olh', 'mergulh', 'pens', 'volt', 'poss', 'tent', 'esquec', 'sempr', 'ond', 'arrast', 'lev', 'pro', 'mar', 'lai', 'laral', 'larala', 'envolv', 'lev', 'pra', 'long', 'daqu', 'perc', 'olh', 'mergulh', 'pens', 'volt', 'volt']"
Porteamarassim,MarloneMaicon,"['fic', 'mim', 'dentr', 'alm', 'feit', 'tempestad', 'nunc', 'acalm', 'am', 'peg', 'jeit', 'inesper', 'nom', 'grit', 'pres', 'gargant', 'vend', 'acompanh', 'parec', 'sant', 'quer', 'ser', 'lad', 'jeit', 'quis', 'assim', 'tod', 'vid', 'esper', 'fic', 'guard', 'nest', 'sent', 'am', 'assim', 'felic', 'castig', 'tant', 'am', 'pra', 'mim', 'proib', 'morr', 'pouc', 'sonh', 'contig', 'am', 'assim', 'desej', 'boc', 'pod', 'beijá-l', 'desej', 'pel', 'pod', 'toca-l', 'queim', 'vontad', 'cad', 'madrug', 'am', 'assim', 'am', 'assim', 'am', 'assim', 'vou', 'caminh', 'cord', 'bamb', 'sig', 'marc', 'feit', 'sombr', 'pres', 'ness', 'am', 'quer', 'noit', 'dia', 'temp', 'vai', 'pass', 'vent', 'fort', 'aqu', 'larg', 'própr', 'sort', 'cont', 'segund', 'pra', 'ser', 'jeit', 'quis', 'assim', 'tod', 'vid', 'esper', 'fic', 'guard', 'nest', 'sent', 'am', 'assim', 'felic', 'castig', 'tant', 'am', 'pra', 'mim', 'proib', 'morr', 'pouc', 'sonh', 'contig', 'am', 'assim', 'desej', 'boc', 'pod', 'beijá-l', 'desej', 'pel', 'pod', 'tocá-l', 'queim', 'vontad', 'cad', 'madrug', 'am', 'assim', 'am', 'assim', 'am', 'assim']"
TemQueSerVocê,VictoreLeo,"['dia', 'pé', 'vão', 'lev', 'ond', 'mão', 'pod', 'cheg', 'lev', 'ond', 'est', 'am', 'agor', 'hor', 'diz', 'diz', 'hoj', 'amo', 'vou', 'neg', 'outr', 'pesso', 'servir', 'ser', 'pra', 'ser', 'ser', 'necess', 'entend', 'lev', 'ond', 'est', 'am', 'agor', 'hor', 'diz', '[', 'refr', ']', 'hoj', 'amo', 'vou', 'neg', 'outr', 'pesso', 'servir', 'ser', 'pra', 'ser', 'ser', 'necess', 'entend']"
NãoResistoaNósDois,WanessaCamargo,"['gost', 'pens', 'respir', 'tent', 'esquec', 'deix', 'pra', 'lá', 'consig', 'dá', 'sonh', 'perd', 'sa', 'coraçã', 'vem', 'dig', 'ver', 'pra', 'enlouquec', 'faç', 'tud', 'qu', 'vou', 'arrepend', 'resist', 'doi', 'oh', 'ver', 'pra', 'enlouquec', 'faç', 'tud', 'qu', 'vou', 'arrepend', 'resist', 'doi', 'oh', 'mel', 'sal', 'bem', 'mal', 'deix', 'son', 'ter', 'pra', 'mim', 'fic', 'mei', 'assim', 'feit', 'cão', 'don', 'sonh', 'perd', 'sa', 'coraçã', 'vem', 'dig', 'ver', 'pra', 'enlouquec', 'faç', 'tud', 'qu', 'vou', 'arrepend', 'resist', 'doi', 'oh', 'ver', 'pra', 'enlouquec', 'faç', 'tud', 'qu', 'vou', 'arrepend', 'resist', 'doi', 'oh', 'conden', 'ser', 'perdo', 'am', 'ver', 'pra', 'enlouquec', 'faç', 'tud', 'qu', 'vou', 'arrepend', 'resist', 'doi', 'oh', 'ver', 'pra', 'enlouquec', 'faç', 'tud', 'qu', 'vou', 'arrepend', 'resist', 'doi', 'oh', 'doi', 'oh', 'oh']"
Carla,LSJack,"['cheg', 'deix', 'vestígi', 'pra', 'ach', 'assim', 'entreg', 'coraçã', 'devag', 'tent', 'roub', 'pouc', 'pra', 'not', 'guard', 'ond', 'ninguém', 'vai', 'tir', 'fund', 'olh', 'olh', 'pra', 'dentr', 'memór', 'lev', 'am', 'tent', 'oh', 'carl', 'ame', 'jamal', 'outr', 'alguém', 'vai', 'am', 'ant', 'sol', 'pud', 'acord', 'ame', 'oh', 'carl', 'x2', '[', 'ob', 'tud', 'acim', 'dua', 'vez', ']', 'fund', 'olh', 'olh', 'pra', 'dentr', 'memór', 'lev', 'am', 'tent', 'oh', 'carl', 'ame', 'jamal', 'outr', 'alguém', 'vai', 'am', 'ant', 'sol', 'pud', 'acord', 'ame', 'oh', 'carl', 'x3']"
FazTempo,IveteSangalo,"['sab', 'moment', 'exat', 'part', 'quer', 'entreg', 'tão', 'ced', 'am', 'sent', 'conhec', 'tá', 'rol', 'faz', 'temp', 'vej', 'brilh', 'olh', 'pra', 'mim', 'sei', 'aind', 'poss', 'faz', 'feliz', 'cad', 'moment', 'pass', 'jur', 'bom', 'tud', 'acend', 'apag', 'doc', 'acab', 'pens', 'ir', 'emb', 'qu', 'dar', 'ra', 'diz', 'tô', 'jog', 'am', 'coraçã', 'fic', 'disfarç', 'finj', 'sei', 'pouc', 'temp', 'rol', 'tud', 'outr', 'vez']"
1Minuto,D’BlackeNegraLi,"['ond', 'qu', 'vá', 'vou', 'lev', 'pra', 'sempr', 'culp', 'caminh', 'tão', 'simpl', 'vou', 'segu', 'viaj', 'pens', 'estr', 'ilusã', 'procur', 'dentr', 'coraçã', 'tod', 'vez', 'fech', 'olh', 'pra', 'encontr', 'dist', 'pod', 'separ', 'sint', 'vai', 'pass', 'minut', 'pouc', 'pra', 'pod', 'fal', 'dist', 'pod', 'separ', 'final', 'sei', 'vai', 'volt', 'ond', 'qu', 'vá', 'vou', 'lev', 'pra', 'sempr', 'vid', 'continu', 'caminh', 'tão', 'simpl', 'segu', 'viaj', 'pens', 'estr', 'ilusã', 'procur', 'dentr', 'coraçã', 'tod', 'vez', 'fech', 'olh', 'pra', 'encontr', 'dist', 'pod', 'separ', 'sint', 'vai', 'pass', 'sei', 'vai', 'pass', 'minut', 'pouc', 'pra', 'pod', 'fal', 'dist', 'pod', 'separ', 'final', 'sei', 'coraçã', 'aond', 'qu', 'vá', 'sempr', 'lev', 'sorris', 'olh', 'olh', 'tod', 'vez', 'fech', 'olh', 'pra', 'encontr', 'dist', 'pod', 'separ', 'sint', 'vai', 'pass', 'minut', 'pouc', 'pra', 'pod', 'fal', 'dist', 'pod', 'separ', 'final', 'sei', 'vai', 'volt']"
Eusei,PapasnaLíngua,"['sei', 'tud', 'pod', 'acontec', 'sei', 'am', 'vai', 'morr', 'vou', 'ped', 'céu', 'aqu', 'comig', 'vou', 'jog', 'mar', 'fl', 'pra', 'encontr', 'sei', 'porqu', 'diss', 'adeu', 'guard', 'beij', 'deu', 'vou', 'ped', 'céu', 'aqu', 'comig', 'vou', 'jog', 'mar', 'fl', 'pra', 'encontr', 'you', 'say', 'goodby', 'and', 'i', 'say', 'hell', 'you', 'say', 'goodby', 'and', 'i', 'say', 'hell', 'sei', 'porqu', 'diss', 'adeu', 'guard', 'beij', 'deu', 'vou', 'ped', 'céu', 'aqu', 'comig', 'vou', 'jog', 'mar', 'fl', 'pra', 'encontr', 'you', 'say', 'goodby', 'and', 'i', 'say', 'hell', 'you', 'say', 'goodby', 'and', 'i', 'say', 'hell']"
QuandoAChuvaPassar,IveteSangalo,"['chuv', 'pass', 'pra', 'quê', 'fal', 'qu', 'ouv', 'fug', 'agor', 'resolv', 'nad', 'vou', 'chor', 'quis', 'part', 'vez', 'dist', 'ajud', 'tempestad', 'dia', 'vai', 'acab', 'quer', 'lembr', 'gent', 'and', 'estrel', 'hor', 'lind', 'pass', 'junt', 'gent', 'quer', 'am', 'am', 'hoj', 'cert', 'histór', 'termin', 'agor', 'porqu', 'tempestad', 'dia', 'vai', 'acab', 'refr', 'chuv', 'pass', 'temp', 'abr', 'abr', 'janel', 'vej', 'sol', 'céu', 'mar', 'fim', 'am', 'imens', 'quer', 'lembr', 'gent', 'and', 'estrel', 'hor', 'lind', 'pass', 'junt', 'gent', 'quer', 'am', 'am', 'hoj', 'cert', 'histór', 'termin', 'agor', 'porqu', 'tempestad', 'dia', 'vai', 'acab', 'refr']"
SorteGrande,IveteSangalo,"['sort', 'grand', 'cair', 'céu', 'paix', 'verd', 'viv', 'emoç', 'ganh', 'coraçã', 'pra', 'ser', 'feliz', 'vid', 'int', 'lind', 'sorris', 'brilh', 'olh', 'anj', 'querubim', 'doc', 'beij', 'cal', 'braç', 'perfum', 'jasmim', 'cheg', 'espaç', 'mand', 'pedaç', 'am', 'brinc', 'peg', 'deu', 'laç', 'danç', 'bem', 'compass', 'praz', 'levant', 'poe', 'poe', 'poe', 'poe', 'levant', 'poe', 'sort', 'grand', 'cair', 'céu', 'paix', 'verd', 'viv', 'emoç', 'ganh', 'coraçã', 'pra', 'ser', 'feliz', 'vid', 'int', 'lind', 'sorris', 'brilh', 'olh', 'anj', 'querubim', 'doc', 'beij', 'cal', 'braç', 'perfum', 'jasmim', 'cheg', 'espaç', 'mand', 'pedaç', 'am', 'brinc', 'peg', 'deu', 'laç', 'danç', 'bem', 'compass', 'praz', 'levant', 'poe', 'poe', 'poe', 'poe', 'levant', 'poe', 'cheg', 'espaç', 'mand', 'pedaç', 'am', 'brinc', 'peg', 'deu', 'laç', 'danç', 'bem', 'compass', 'praz', 'levant', 'levant', 'poe', 'poe', 'poe', 'poe', 'levant', 'poe']"
